species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-000159,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,coereba flaveola,Coereba flaveola,SPECIES,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Coereba,GBIF,GBIF Backbone:2493744.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000160,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,colinus colinus nigrogularis,Colinus Colinus nigrogularis,species,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,SNIB,SNIB/CONABIO valid taxonomy:colinus colinus nigrogularis,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,Cuasiendémica,,,source_authority_resolved,source_traceable
SP-000161,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,colinus nigrogularis,Colinus nigrogularis,SPECIES,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,GBIF,GBIF Backbone:5228086.0,2,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000162,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columba columba livia,Columba Columba livia,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,SNIB,SNIB/CONABIO valid taxonomy:columba columba livia,39,26,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,Exótica-Invasora,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000163,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columba columba livia domestica variedad,Columba Columba livia domestica variedad,,,,,,Columbidae,Columba,SNIB,SNIB/CONABIO valid taxonomy:columba columba livia domestica variedad,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000164,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columba livia,Columba livia,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,GBIF,GBIF Backbone:2495414.0,10,8,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000165,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columbina columbina passerina,Columbina Columbina passerina,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,SNIB,SNIB/CONABIO valid taxonomy:columbina columbina passerina,25,20,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000166,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columbina columbina talpacoti,Columbina Columbina talpacoti,species,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,SNIB,SNIB/CONABIO valid taxonomy:columbina columbina talpacoti,47,31,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000167,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columbina passerina,Columbina passerina,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,GBIF,GBIF Backbone:2495869.0,17,13,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000168,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,columbina talpacoti,Columbina talpacoti,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,GBIF,GBIF Backbone:2495858.0,21,16,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000169,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,composia composia fidelissima,Composia Composia fidelissima,species,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Composia,SNIB,SNIB/CONABIO valid taxonomy:composia composia fidelissima,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000170,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,composia fidelissima,Composia fidelissima,species,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,Naturalista,Naturalista/iNaturalist taxonomy:257122,7,7,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000171,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,condylostylus,Condylostylus,,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,,Naturalista,Naturalista/iNaturalist taxonomy:122222,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000173,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,contopus contopus cinereus,Contopus Contopus cinereus,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,SNIB,SNIB/CONABIO valid taxonomy:contopus contopus cinereus,7,6,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Contopus bogotensis),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000174,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,contopus contopus virens,Contopus Contopus virens,species,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,SNIB,SNIB/CONABIO valid taxonomy:contopus contopus virens,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000172,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,contopus cinereus,Contopus cinereus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,GBIF,GBIF Backbone:5229745.0,9,6,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000175,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,contopus virens,Contopus virens,SPECIES,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,GBIF,GBIF Backbone:5229734.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000177,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,coragyps coragyps atratus,Coragyps Coragyps atratus,species,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Coragyps,SNIB,SNIB/CONABIO valid taxonomy:coragyps coragyps atratus,22,18,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000176,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,coragyps atratus,Coragyps atratus,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,GBIF,GBIF Backbone:2481942.0,9,7,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000178,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cordia cordia sebestena,Cordia Cordia sebestena,species,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,SNIB,SNIB/CONABIO valid taxonomy:cordia cordia sebestena,16,15,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000179,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cordia dodecandra,Cordia dodecandra,species,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,Naturalista,Naturalista/iNaturalist taxonomy:209898,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000180,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cordia sebestena,Cordia sebestena,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,GBIF; Naturalista,GBIF Backbone:5341289.0; Naturalista/iNaturalist taxonomy:160878,15,14,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000181,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,coryphoideae,Coryphoideae,,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,,Naturalista,Naturalista/iNaturalist taxonomy:475433,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000182,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,crocodylus crocodylus acutus,Crocodylus Crocodylus acutus,species,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SNIB,SNIB/CONABIO valid taxonomy:crocodylus crocodylus acutus,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Sujeta a protección especial (Pr),Vulnerable (VU),Apéndice II,DOF 2014,,,,source_authority_resolved,source_traceable
SP-000183,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,crotophaga crotophaga ani,Crotophaga Crotophaga ani,species,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Crotophaga,SNIB,SNIB/CONABIO valid taxonomy:crotophaga crotophaga ani,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000184,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,crotophaga crotophaga sulcirostris,Crotophaga Crotophaga sulcirostris,species,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Crotophaga,SNIB,SNIB/CONABIO valid taxonomy:crotophaga crotophaga sulcirostris,23,11,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000185,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,crotophaga sulcirostris,Crotophaga sulcirostris,SPECIES,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Crotophaga,GBIF,GBIF Backbone:2496211.0,8,5,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000186,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,ctenodactylomyia watsoni,Ctenodactylomyia watsoni,species,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,,Naturalista,Naturalista/iNaturalist taxonomy:294346,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000187,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,ctenosaura ctenosaura similis,Ctenosaura Ctenosaura similis,species,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,SNIB,SNIB/CONABIO valid taxonomy:ctenosaura ctenosaura similis,172,156,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Amenazada (A),Preocupación menor (LC),Apéndice II,DOF 2014,,,possible_cross_source_duplicate; coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-000188,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,ctenosaura ctenosaura similis similis subespecie,Ctenosaura Ctenosaura similis similis subespecie,species,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,SNIB,SNIB/CONABIO valid taxonomy:ctenosaura ctenosaura similis similis subespecie,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,Amenazada (A),Preocupación menor (LC),Apéndice II,DOF 2014,,,,source_authority_resolved,source_traceable
SP-000189,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,ctenosaura similis,Ctenosaura similis,SPECIES,Animalia,Chordata,Squamata,Squamata,Iguanidae,Ctenosaura,GBIF; Naturalista,GBIF Backbone:2459603.0; Naturalista/iNaturalist taxonomy:35303,79,77,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km; possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000190,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyanocompsa cyanocompsa parellina,Cyanocompsa Cyanocompsa parellina,species,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cyanocompsa,SNIB,SNIB/CONABIO valid taxonomy:cyanocompsa cyanocompsa parellina,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000191,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyanocompsa parellina,Cyanocompsa parellina,SPECIES,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cyanocompsa,GBIF,GBIF Backbone:2490365.0,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000192,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyanocorax cyanocorax morio,Cyanocorax Cyanocorax morio,species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax,SNIB,SNIB/CONABIO valid taxonomy:cyanocorax cyanocorax morio,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000193,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyanocorax cyanocorax yncas,Cyanocorax Cyanocorax yncas,species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax,SNIB,SNIB/CONABIO valid taxonomy:cyanocorax cyanocorax yncas,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000194,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyanocorax cyanocorax yucatanicus,Cyanocorax Cyanocorax yucatanicus,species,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax,SNIB,SNIB/CONABIO valid taxonomy:cyanocorax cyanocorax yucatanicus,4,4,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,Cuasiendémica,,,source_authority_resolved,source_traceable
SP-000195,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyanocorax yucatanicus,Cyanocorax yucatanicus,SPECIES,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cyanocorax,GBIF,GBIF Backbone:2482574.0,4,3,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000196,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyclarhis cyclarhis gujanensis,Cyclarhis Cyclarhis gujanensis,species,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Cyclarhis,SNIB,SNIB/CONABIO valid taxonomy:cyclarhis cyclarhis gujanensis,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000197,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cyclarhis gujanensis,Cyclarhis gujanensis,SPECIES,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Cyclarhis,GBIF,GBIF Backbone:2487404.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000198,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cycloneda cycloneda sanguinea,Cycloneda Cycloneda sanguinea,species,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda,SNIB,SNIB/CONABIO valid taxonomy:cycloneda cycloneda sanguinea,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000199,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cycloneda sanguinea,Cycloneda sanguinea,species,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,,Naturalista,Naturalista/iNaturalist taxonomy:124431,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000201,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cynanthus cynanthus canivetii,Cynanthus Cynanthus canivetii,species,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Cynanthus,SNIB,SNIB/CONABIO valid taxonomy:cynanthus cynanthus canivetii,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),Apéndice II (Publicado en CITES 2022 como Chlorostilbon canivetii (ver relaciones de sinonimia).),,,,,source_authority_resolved,source_traceable
SP-000200,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,cynanthus canivetii,Cynanthus canivetii,SPECIES,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Cynanthus,GBIF,GBIF Backbone:10917113.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000202,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dasyprocta dasyprocta punctata,Dasyprocta Dasyprocta punctata,species,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,SNIB,SNIB/CONABIO valid taxonomy:dasyprocta dasyprocta punctata,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),Apéndice III (Honduras listó a la especie Dasyprocta punctata.),,,,,source_authority_resolved,source_traceable
SP-000203,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dasyprocta punctata,Dasyprocta punctata,SPECIES,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,GBIF; Naturalista,GBIF Backbone:2437576.0; Naturalista/iNaturalist taxonomy:43712,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000204,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dendrobias dendrobias mandibularis,Dendrobias Dendrobias mandibularis,species,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Dendrobias,SNIB,SNIB/CONABIO valid taxonomy:dendrobias dendrobias mandibularis,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000205,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dendrocygna dendrocygna autumnalis,Dendrocygna Dendrocygna autumnalis,species,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,SNIB,SNIB/CONABIO valid taxonomy:dendrocygna dendrocygna autumnalis,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),Apéndice III (Honduras listó a la especie Dendrocygna autumnalis.),DOF 2014,,,,source_authority_resolved,source_traceable
SP-000206,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,desmodium desmodium incanum,Desmodium Desmodium incanum,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Desmodium,SNIB,SNIB/CONABIO valid taxonomy:desmodium desmodium incanum,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000207,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dictyosphaeria dictyosphaeria cavernosa,Dictyosphaeria Dictyosphaeria cavernosa,species,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Pithophoraceae,Dictyosphaeria,SNIB,SNIB/CONABIO valid taxonomy:dictyosphaeria dictyosphaeria cavernosa,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000208,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,didelphis,Didelphis,,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Naturalista; SNIB,Naturalista/iNaturalist taxonomy:42646; SNIB/CONABIO valid taxonomy:didelphis,3,3,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000209,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,didelphis didelphis virginiana,Didelphis Didelphis virginiana,species,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,SNIB,SNIB/CONABIO valid taxonomy:didelphis didelphis virginiana,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000210,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,digenea digenea simplex,Digenea Digenea simplex,species,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Digenea,SNIB,SNIB/CONABIO valid taxonomy:digenea digenea simplex,2,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000211,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dione dione vanillae,Dione Dione vanillae,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,SNIB,SNIB/CONABIO valid taxonomy:dione dione vanillae,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Agraulis vanillae (ver relaciones de sinonimia).),,,,,,source_authority_resolved,source_traceable
SP-000212,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dione dione vanillae incarnata subespecie,Dione Dione vanillae incarnata subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,SNIB,SNIB/CONABIO valid taxonomy:dione dione vanillae incarnata subespecie,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-000213,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dione vanillae,Dione vanillae,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,GBIF; Naturalista,GBIF Backbone:11701883.0; Naturalista/iNaturalist taxonomy:49150,2,2,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx; Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000215,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,distimake distimake aegyptius,Distimake Distimake aegyptius,species,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Distimake,SNIB,SNIB/CONABIO valid taxonomy:distimake distimake aegyptius,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000214,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,distimake aegyptius,Distimake aegyptius,species,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,,Naturalista,Naturalista/iNaturalist taxonomy:936421,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000217,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dives dives dives,Dives Dives dives,species,Animalia,Chordata,Aves,Passeriformes,Icteridae,Dives,SNIB,SNIB/CONABIO valid taxonomy:dives dives dives,71,47,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000216,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dives dives,Dives dives,SPECIES,Animalia,Chordata,Aves,Passeriformes,Icteridae,Dives,GBIF,GBIF Backbone:2484434.0,47,27,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000218,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dryas dryas iulia,Dryas Dryas iulia,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dryas,SNIB,SNIB/CONABIO valid taxonomy:dryas dryas iulia,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000219,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dryobates dryobates scalaris,Dryobates Dryobates scalaris,species,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,SNIB,SNIB/CONABIO valid taxonomy:dryobates dryobates scalaris,3,2,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000220,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dryobates scalaris,Dryobates scalaris,SPECIES,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,GBIF,GBIF Backbone:8959883.0,2,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000221,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dryocopus dryocopus lineatus,Dryocopus Dryocopus lineatus,species,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,SNIB,SNIB/CONABIO valid taxonomy:dryocopus dryocopus lineatus,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Hylatomus lineatus (ver relaciones de sinonimia).),,,,,,source_authority_resolved,source_traceable
SP-000222,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dryocopus lineatus,Dryocopus lineatus,SPECIES,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,GBIF,GBIF Backbone:5228831.0,1,1,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-000224,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dumetella dumetella carolinensis,Dumetella Dumetella carolinensis,species,Animalia,Chordata,Aves,Passeriformes,Mimidae,Dumetella,SNIB,SNIB/CONABIO valid taxonomy:dumetella dumetella carolinensis,22,15,Insumos/APFF Playa Delfines/PlayaDelfines_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-000223,APFFPD,Área de Protección de Flora y Fauna Playa Delfines,dumetella carolinensis,Dumetella carolinensis,SPECIES,Animalia,Chordata,Aves,Passeriformes,Mimidae,Dumetella,GBIF,GBIF Backbone:2494936.0,19,12,Insumos/APFF Playa Delfines/PlayaDelfines_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
