species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-009247,RBBK,Reserva de la Biosfera Balam Kú,harpagus bidentatus,Harpagus bidentatus,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Harpagus,GBIF,GBIF Backbone:5229191.0,2,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009250,RBBK,Reserva de la Biosfera Balam Kú,havardia havardia albicans,Havardia Havardia albicans,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Havardia,SNIB,SNIB/CONABIO valid taxonomy:havardia havardia albicans,44,28,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009251,RBBK,Reserva de la Biosfera Balam Kú,havardia havardia platyloba,Havardia Havardia platyloba,species,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Havardia,SNIB,SNIB/CONABIO valid taxonomy:havardia havardia platyloba,25,14,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009249,RBBK,Reserva de la Biosfera Balam Kú,havardia albicans,Havardia albicans,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Havardia,GBIF,GBIF Backbone:2933859.0,18,18,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009252,RBBK,Reserva de la Biosfera Balam Kú,havardia platyloba,Havardia platyloba,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Havardia,GBIF,GBIF Backbone:2977796.0,14,11,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009253,RBBK,Reserva de la Biosfera Balam Kú,hedone vibex,Hedone vibex,UNRANKED,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Polites,GBIF,GBIF Backbone:12386548.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009255,RBBK,Reserva de la Biosfera Balam Kú,helia helia agna,Helia Helia agna,species,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Helia,SNIB,SNIB/CONABIO valid taxonomy:helia helia agna,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009254,RBBK,Reserva de la Biosfera Balam Kú,helia agna,Helia agna,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Helia,GBIF,GBIF Backbone:9384861.0,3,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009256,RBBK,Reserva de la Biosfera Balam Kú,helicina arenicola,Helicina arenicola,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Helicinidae,Helicina,GBIF,GBIF Backbone:9337356.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009257,RBBK,Reserva de la Biosfera Balam Kú,heliconia heliconia latispatha,Heliconia Heliconia latispatha,species,Plantae,Tracheophyta,Magnoliopsida,Zingiberales,Heliconiaceae,Heliconia,SNIB,SNIB/CONABIO valid taxonomy:heliconia heliconia latispatha,2,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009261,RBBK,Reserva de la Biosfera Balam Kú,heliconius heliconius charithonia,Heliconius Heliconius charithonia,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,SNIB,SNIB/CONABIO valid taxonomy:heliconius heliconius charithonia,3,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,coordinate_uncertainty_gt_10km,source_authority_resolved,source_traceable
SP-009262,RBBK,Reserva de la Biosfera Balam Kú,heliconius heliconius charithonia vazquezae subespecie,Heliconius Heliconius charithonia vazquezae subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,SNIB,SNIB/CONABIO valid taxonomy:heliconius heliconius charithonia vazquezae subespecie,257,14,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009263,RBBK,Reserva de la Biosfera Balam Kú,heliconius heliconius erato,Heliconius Heliconius erato,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,SNIB,SNIB/CONABIO valid taxonomy:heliconius heliconius erato,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009264,RBBK,Reserva de la Biosfera Balam Kú,heliconius heliconius erato petiverana subespecie,Heliconius Heliconius erato petiverana subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,SNIB,SNIB/CONABIO valid taxonomy:heliconius heliconius erato petiverana subespecie,169,9,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009265,RBBK,Reserva de la Biosfera Balam Kú,heliconius heliconius ismenius telchinia subespecie,Heliconius Heliconius ismenius telchinia subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,SNIB,SNIB/CONABIO valid taxonomy:heliconius heliconius ismenius telchinia subespecie,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009258,RBBK,Reserva de la Biosfera Balam Kú,heliconius aliphera,Heliconius aliphera,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,GBIF,GBIF Backbone:1900175.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009259,RBBK,Reserva de la Biosfera Balam Kú,heliconius charithonia,Heliconius charithonia,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,GBIF; Naturalista,GBIF Backbone:1900233.0; Naturalista/iNaturalist taxonomy:430566.0,266,23,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,coordinate_uncertainty_gt_10km; possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009260,RBBK,Reserva de la Biosfera Balam Kú,heliconius erato,Heliconius erato,species,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,,Naturalista,Naturalista/iNaturalist taxonomy:132142.0,6,6,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009267,RBBK,Reserva de la Biosfera Balam Kú,helicteres helicteres baruensis,Helicteres Helicteres baruensis,species,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Helicteres,SNIB,SNIB/CONABIO valid taxonomy:helicteres helicteres baruensis,45,27,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009266,RBBK,Reserva de la Biosfera Balam Kú,helicteres baruensis,Helicteres baruensis,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Helicteres,GBIF,GBIF Backbone:6029771.0,49,28,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009269,RBBK,Reserva de la Biosfera Balam Kú,heliocarpus heliocarpus donnellsmithii,Heliocarpus Heliocarpus donnellsmithii,species,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Heliocarpus,SNIB,SNIB/CONABIO valid taxonomy:heliocarpus heliocarpus donnellsmithii,13,13,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-009270,RBBK,Reserva de la Biosfera Balam Kú,heliocarpus heliocarpus mexicanus,Heliocarpus Heliocarpus mexicanus,species,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Heliocarpus,SNIB,SNIB/CONABIO valid taxonomy:heliocarpus heliocarpus mexicanus,5,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-009268,RBBK,Reserva de la Biosfera Balam Kú,heliocarpus donnellsmithii,Heliocarpus donnellsmithii,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Heliocarpus,GBIF,GBIF Backbone:4261742.0,8,7,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009271,RBBK,Reserva de la Biosfera Balam Kú,heliocarpus mexicanus,Heliocarpus mexicanus,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Heliocarpus,GBIF,GBIF Backbone:4261610.0,4,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009274,RBBK,Reserva de la Biosfera Balam Kú,heliopetes heliopetes alana,Heliopetes Heliopetes alana,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,SNIB,SNIB/CONABIO valid taxonomy:heliopetes heliopetes alana,66,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009275,RBBK,Reserva de la Biosfera Balam Kú,heliopetes heliopetes arsalte,Heliopetes Heliopetes arsalte,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,SNIB,SNIB/CONABIO valid taxonomy:heliopetes heliopetes arsalte,3,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009276,RBBK,Reserva de la Biosfera Balam Kú,heliopetes heliopetes macaira,Heliopetes Heliopetes macaira,species,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,SNIB,SNIB/CONABIO valid taxonomy:heliopetes heliopetes macaira,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009272,RBBK,Reserva de la Biosfera Balam Kú,heliopetes alana,Heliopetes alana,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,GBIF,GBIF Backbone:1951121.0,67,5,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009273,RBBK,Reserva de la Biosfera Balam Kú,heliopetes arsalte,Heliopetes arsalte,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,GBIF,GBIF Backbone:1951097.0,4,3,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009277,RBBK,Reserva de la Biosfera Balam Kú,heliopetes macaira,Heliopetes macaira,SPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,GBIF,GBIF Backbone:1951125.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009279,RBBK,Reserva de la Biosfera Balam Kú,heliornis heliornis fulica,Heliornis Heliornis fulica,species,Animalia,Chordata,Aves,Gruiformes,Heliornithidae,Heliornis,SNIB,SNIB/CONABIO valid taxonomy:heliornis heliornis fulica,5,5,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Sujeta a protección especial (Pr),Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-009278,RBBK,Reserva de la Biosfera Balam Kú,heliornis fulica,Heliornis fulica,SPECIES,Animalia,Chordata,Aves,Gruiformes,Heliornithidae,Heliornis,GBIF; Naturalista,GBIF Backbone:2474343.0; Naturalista/iNaturalist taxonomy:68.0,10,6,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009281,RBBK,Reserva de la Biosfera Balam Kú,heliothryx heliothryx barroti,Heliothryx Heliothryx barroti,species,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Heliothryx,SNIB,SNIB/CONABIO valid taxonomy:heliothryx heliothryx barroti,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,Amenazada (A),Preocupación menor (LC),Apéndice II,,,,,source_authority_resolved,source_traceable
SP-009280,RBBK,Reserva de la Biosfera Balam Kú,heliothryx barroti,Heliothryx barroti,SPECIES,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Heliothryx,GBIF,GBIF Backbone:2476219.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009284,RBBK,Reserva de la Biosfera Balam Kú,heliotropium heliotropium angiospermum,Heliotropium Heliotropium angiospermum,species,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,SNIB,SNIB/CONABIO valid taxonomy:heliotropium heliotropium angiospermum,15,14,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009285,RBBK,Reserva de la Biosfera Balam Kú,heliotropium heliotropium fruticosum,Heliotropium Heliotropium fruticosum,species,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,SNIB,SNIB/CONABIO valid taxonomy:heliotropium heliotropium fruticosum,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009286,RBBK,Reserva de la Biosfera Balam Kú,heliotropium heliotropium glabrum,Heliotropium Heliotropium glabrum,species,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,SNIB,SNIB/CONABIO valid taxonomy:heliotropium heliotropium glabrum,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Tournefortia glabra (ver relaciones de sinonimia).),,,,,,source_authority_resolved,source_traceable
SP-009282,RBBK,Reserva de la Biosfera Balam Kú,heliotropium angiospermum,Heliotropium angiospermum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,GBIF,GBIF Backbone:2925809.0,11,10,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009283,RBBK,Reserva de la Biosfera Balam Kú,heliotropium glabrum,Heliotropium glabrum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,GBIF,GBIF Backbone:10928821.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009287,RBBK,Reserva de la Biosfera Balam Kú,heliotropium petiolare,Heliotropium petiolare,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,GBIF,GBIF Backbone:10911024.0,3,3,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009288,RBBK,Reserva de la Biosfera Balam Kú,heliscus heliscus yucatanus,Heliscus Heliscus yucatanus,species,Animalia,Arthropoda,Insecta,Coleoptera,Passalidae,Heliscus,SNIB,SNIB/CONABIO valid taxonomy:heliscus heliscus yucatanus,2,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,Endémica,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009289,RBBK,Reserva de la Biosfera Balam Kú,heliscus yucatanus,Heliscus yucatanus,SPECIES,Animalia,Arthropoda,Insecta,Coleoptera,Passalidae,Heliscus,GBIF,GBIF Backbone:6991088.0,2,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009290,RBBK,Reserva de la Biosfera Balam Kú,helminthocarpon,Helminthocarpon,,Fungi,Ascomycota,Arthoniomycetes,Arthoniales,,,Naturalista,Naturalista/iNaturalist taxonomy:175742.0,2,2,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009291,RBBK,Reserva de la Biosfera Balam Kú,helmitheros helmitheros vermivorum,Helmitheros Helmitheros vermivorum,species,Animalia,Chordata,Aves,Passeriformes,Parulidae,Helmitheros,SNIB,SNIB/CONABIO valid taxonomy:helmitheros helmitheros vermivorum,30,26,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009292,RBBK,Reserva de la Biosfera Balam Kú,helmitheros vermivorum,Helmitheros vermivorum,SPECIES,Animalia,Chordata,Aves,Passeriformes,Parulidae,Helmitheros,GBIF; Naturalista,GBIF Backbone:2489603.0; Naturalista/iNaturalist taxonomy:72912.0,41,27,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009293,RBBK,Reserva de la Biosfera Balam Kú,helochares,Helochares,,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,Naturalista,Naturalista/iNaturalist taxonomy:492694.0,1,1,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009294,RBBK,Reserva de la Biosfera Balam Kú,hemerobiidae,Hemerobiidae,FAMILY,Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,,GBIF,GBIF Backbone:3532,2,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009295,RBBK,Reserva de la Biosfera Balam Kú,hemeroplanis scopulepes,Hemeroplanis scopulepes,UNRANKED,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hemeroplanis,GBIF,GBIF Backbone:1781029.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009297,RBBK,Reserva de la Biosfera Balam Kú,hemiargus hemiargus hanno antibubastus subespecie,Hemiargus Hemiargus hanno antibubastus subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Hemiargus,SNIB,SNIB/CONABIO valid taxonomy:hemiargus hemiargus hanno antibubastus subespecie,4,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009296,RBBK,Reserva de la Biosfera Balam Kú,hemiargus hanno,Hemiargus hanno,SUBSPECIES,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Hemiargus,GBIF,GBIF Backbone:1927996.0,4,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009299,RBBK,Reserva de la Biosfera Balam Kú,hemidactylus hemidactylus frenatus,Hemidactylus Hemidactylus frenatus,species,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,SNIB,SNIB/CONABIO valid taxonomy:hemidactylus hemidactylus frenatus,2,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,Exótica-Invasora,,source_authority_resolved,source_traceable
SP-009298,RBBK,Reserva de la Biosfera Balam Kú,hemidactylus frenatus,Hemidactylus frenatus,species,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,GBIF; Naturalista,GBIF Backbone:9537238.0; Naturalista/iNaturalist taxonomy:51940.0,4,4,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx; Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009300,RBBK,Reserva de la Biosfera Balam Kú,hemileucini,Hemileucini,,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,,Naturalista,Naturalista/iNaturalist taxonomy:475374.0,2,2,Insumos/RB Balam Kú/BalamKu_Naturalista.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009301,RBBK,Reserva de la Biosfera Balam Kú,hemithecium,Hemithecium,,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,Hemithecium,SNIB,SNIB/CONABIO valid taxonomy:hemithecium,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009302,RBBK,Reserva de la Biosfera Balam Kú,hemithecium trevis.,Hemithecium Trevis.,GENUS,Fungi,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,Hemithecium,GBIF,GBIF Backbone:2601747,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009304,RBBK,Reserva de la Biosfera Balam Kú,henicodium henicodium geniculatum,Henicodium Henicodium geniculatum,species,Plantae,Bryophyta,Bryopsida,Hypnales,Pterobryaceae,Henicodium,SNIB,SNIB/CONABIO valid taxonomy:henicodium henicodium geniculatum,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009303,RBBK,Reserva de la Biosfera Balam Kú,henicodium geniculatum,Henicodium geniculatum,SPECIES,Plantae,Bryophyta,Bryopsida,Hypnales,Pterobryaceae,Henicodium,GBIF,GBIF Backbone:2678149.0,2,2,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009305,RBBK,Reserva de la Biosfera Balam Kú,henicorhina henicorhina leucosticta,Henicorhina Henicorhina leucosticta,species,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Henicorhina,SNIB,SNIB/CONABIO valid taxonomy:henicorhina henicorhina leucosticta,12,11,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009306,RBBK,Reserva de la Biosfera Balam Kú,henicorhina henicorhina leucosticta prostheleuca subespecie,Henicorhina Henicorhina leucosticta prostheleuca subespecie,species,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Henicorhina,SNIB,SNIB/CONABIO valid taxonomy:henicorhina henicorhina leucosticta prostheleuca subespecie,3,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009307,RBBK,Reserva de la Biosfera Balam Kú,henicorhina leucosticta,Henicorhina leucosticta,SPECIES,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Henicorhina,GBIF,GBIF Backbone:2493958.0,22,12,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,native,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009309,RBBK,Reserva de la Biosfera Balam Kú,hentziectypus hentziectypus florens,Hentziectypus Hentziectypus florens,species,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Hentziectypus,SNIB,SNIB/CONABIO valid taxonomy:hentziectypus hentziectypus florens,1,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009308,RBBK,Reserva de la Biosfera Balam Kú,hentziectypus florens,Hentziectypus florens,SPECIES,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Hentziectypus,GBIF,GBIF Backbone:6718050.0,1,1,Insumos/RB Balam Kú/BalamKu_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-009310,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides astyalus pallas subespecie,Heraclides Heraclides astyalus pallas subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides astyalus pallas subespecie,4,1,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009311,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides cresphontes,Heraclides Heraclides cresphontes,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides cresphontes,90,6,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Papilio cresphontes (ver relaciones de sinonimia).),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009312,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides ornythion ornythion subespecie,Heraclides Heraclides ornythion ornythion subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides ornythion ornythion subespecie,46,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,Preocupación menor (LC) (En IUCN Red List 2025-1 como Papilio ornythion (ver relaciones de sinonimia).),,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009313,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides rogeri rogeri subespecie,Heraclides Heraclides rogeri rogeri subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides rogeri rogeri subespecie,5,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009314,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides thoas,Heraclides Heraclides thoas,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides thoas,3,2,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009315,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides thoas autocles subespecie,Heraclides Heraclides thoas autocles subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides thoas autocles subespecie,7,4,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-009316,RBBK,Reserva de la Biosfera Balam Kú,heraclides heraclides torquatus tolus subespecie,Heraclides Heraclides torquatus tolus subespecie,species,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Heraclides,SNIB,SNIB/CONABIO valid taxonomy:heraclides heraclides torquatus tolus subespecie,3,3,Insumos/RB Balam Kú/BalamKu_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
